id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,author_id,in_reply_to_user_id,in_reply_to_username,retweeted_user_id,retweeted_username,quoted_user_id,quoted_username,created_at,text,lang,source,public_metrics.impression_count,public_metrics.reply_count,public_metrics.retweet_count,public_metrics.quote_count,public_metrics.like_count,public_metrics.bookmark_count,reply_settings,edit_history_tweet_ids,edit_controls.edits_remaining,edit_controls.editable_until,edit_controls.is_edit_eligible,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.url,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.verified,author.verified_type,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,matching_rules,__twarc.retrieved_at,__twarc.url,__twarc.version
1704288976067072315,1704284235912053190,1704284250944512046,,1662463137164177408,2727885399,1323730225067339784,WhiteHouse,,,455281704,Bogumgl6016,2023-09-20T00:18:50.000Z,"@WhiteHouse Citibank's involvement in the CCP's One Belt, One Road Project raises concerns about the infiltration of the U.S. financial sector.  https://t.co/qSaugiBd50",en,,0,0,0,0,0,0,everyone,"[""1704288976067072315""]",5,2023-09-20T01:18:50.000Z,False,False,,,,,,,"[""@WhiteHouse""]","[""https://twitter.com/Bogumgl6016/status/1662463137164177408""]","[{""domain"": {""id"": ""3"", ""name"": ""TV Shows"", ""description"": ""Television shows from around the world""}, ""entity"": {""id"": ""10028298438"", ""name"": ""Cu\u00e9ntame C\u00f3mo Pas\u00f3""}}, {""domain"": {""id"": ""46"", ""name"": ""Business Taxonomy"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""1557696848252391426"", ""name"": ""Financial Services Business"", ""description"": ""Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks ""}}, {""domain"": {""id"": ""45"", ""name"": ""Brand Vertical"", ""description"": ""Top level entities that describe a Brands industry""}, ""entity"": {""id"": ""781974596148793345"", ""name"": ""Business & finance""}}, {""domain"": {""id"": ""30"", ""name"": ""Entities [Entity Service]"", ""description"": ""Entity Service top level domain, every item that is in Entity Service should be in this domain""}, ""entity"": {""id"": ""781974596731871232"", ""name"": ""Banking - Business & finance""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""10026450526"", ""name"": ""Citi""}}, {""domain"": {""id"": ""65"", ""name"": ""Interests and Hobbies Vertical"", ""description"": ""Top level interests and hobbies groupings, like Food or Travel""}, ""entity"": {""id"": ""781974596148793345"", ""name"": ""Business & finance""}}, {""domain"": {""id"": ""88"", ""name"": ""Political Body"", ""description"": ""A section of a government, like The Supreme Court""}, ""entity"": {""id"": ""871795678447456256"", ""name"": ""The White House"", ""description"": ""Conversation from and about the White House, both as a destination and as political voice""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""871795678447456256"", ""name"": ""The White House"", ""description"": ""Conversation from and about the White House, both as a destination and as political voice""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1068583660914266113"", ""name"": ""Government institutions"", ""description"": ""Political Body""}}]",,,,,,,,,2727885399,2014-07-29T05:21:50.000Z,xuanniaoshang,玄鸟-墓碑🪦,新中国联邦人！CCP ≠ Chinese ！ CCP ≠ China ! We NFSC people are taking down the CCP.,,,,,,,,,https://pbs.twimg.com/profile_images/1654797433094766593/ujH7JRf1_normal.jpg,False,88,822,0,2167,False,none,,,,,,,,,,,,,,,,2023-09-20T00:38:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cverified_type%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=One+Belt+One+Road&max_results=100,2.14.0
1704275062335885449,1704275062335885449,,,1703090278154772660,321873956,,,,,326094758,KevorkAlmassian,2023-09-19T23:23:33.000Z,"It is assumed that the announcement of the Indian-Arab-Israeli-European Corridor, with an American push, has motivated the Chinese to activate the “Belt and Road Initiative”. \n\nSyria is located on one of the potential lines of this important economic line. https://t.co/9SL5yMHz9U",en,,15,0,0,0,0,0,everyone,"[""1704275062335885449""]",5,2023-09-20T00:23:33.000Z,True,False,,,,,,,,"[""https://twitter.com/KevorkAlmassian/status/1703090278154772660""]","[{""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""866711517973970944"", ""name"": ""Bashar al-Assad"", ""description"": ""Syrian President Bashar al-Assad""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""866711517973970944"", ""name"": ""Bashar al-Assad"", ""description"": ""Syrian President Bashar al-Assad""}}, {""domain"": {""id"": ""46"", ""name"": ""Business Taxonomy"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""1557697121477832705"", ""name"": ""Publisher & News Business"", ""description"": ""Brands, companies, advertisers and every non-person handle with the profit intent related to  marketing and advertiser agencies, publishers of magazines, newspapers, blogs, books""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""847511168268644352"", ""name"": ""Global Economy"", ""description"": ""Conversation about global finance and economies.""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""900740740468191232"", ""name"": ""Political issues"", ""description"": ""Political issues""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""958799240678920193"", ""name"": ""Economic Issues in India"", ""description"": ""Conversation about India's finances and economy""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1046545033657081857"", ""name"": ""News"", ""description"": ""News""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""866711517973970944"", ""name"": ""Bashar al-Assad"", ""description"": ""Syrian President Bashar al-Assad""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1196447117297905665"", ""name"": ""News outlets""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1239963613978226688"", ""name"": ""Economic Issues in the United States""}}, {""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""866711517973970944"", ""name"": ""Bashar al-Assad"", ""description"": ""Syrian President Bashar al-Assad""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""866711517973970944"", ""name"": ""Bashar al-Assad"", ""description"": ""Syrian President Bashar al-Assad""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""866711517973970944"", ""name"": ""Bashar al-Assad"", ""description"": ""Syrian President Bashar al-Assad""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}]",,,,,,,,,321873956,2011-06-22T08:21:29.000Z,TugceUraler,Tuğçe Uraler,PhD Candidate in IR \n#conflicts #civilwar #peacestudies\n#Syria #MiddleEast #Levant\n\nCHP Beykoz İlçe Başkanlığı Yönetim Kurulu Üyesi,,"[""#conflicts"", ""#civilwar"", ""#peacestudies"", ""#Syria"", ""#MiddleEast"", ""#Levant""]",,,"[""https://altinbas.academia.edu/TugceUraler""]",https://altinbas.academia.edu/TugceUraler,İstanbul/Türkiye,1337172348701696000,https://pbs.twimg.com/profile_images/1589912693254897668/t-Q-lnHy_normal.jpg,False,1066,4987,20,30353,False,none,,,,,,,,,,,,,,,,2023-09-20T00:38:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cverified_type%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=One+Belt+One+Road&max_results=100,2.14.0
1704256545695949306,1704256545695949306,,1704094198037713032,,29659521,,,1497899932661043200,uawarinfo,,,2023-09-19T22:09:58.000Z,"within the framework of the participation of the head of the russian state in the events of the international forum ""One Belt, One Road"", - said the Secretary of the Security Council of the russian federation nikolai patrushev.",en,,96,0,1,0,0,0,everyone,"[""1704256545695949306""]",5,2023-09-19T23:09:58.000Z,False,False,,,,,,,"[""@uawarinfo""]",,"[{""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""1530219113938751489"", ""name"": ""Nikolai Patrushev""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""1530219113938751489"", ""name"": ""Nikolai Patrushev""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1528765890463821824"", ""name"": ""Russian politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1542094279727652864"", ""name"": ""Russian political figures""}}]",,,,,,,,,29659521,2009-04-08T06:58:26.000Z,jochenkrause,Jochen Krause,"If you read this, you can't unread it. Private account.",,,,,"[""http://xnfo.de""]",http://xnfo.de,Zurich,1701972008391548939,https://pbs.twimg.com/profile_images/971027462468587520/auAY22Lv_normal.jpg,False,84,638,3,104106,False,none,,,,,,,,,,,,,,,,2023-09-20T00:38:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cverified_type%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=One+Belt+One+Road&max_results=100,2.14.0
1704253166483607832,1704250673607426365,1704250673607426365,,1662463137164177408,2727885399,1345739193721487362,SenTuberville,,,455281704,Bogumgl6016,2023-09-19T21:56:33.000Z,"@SenTuberville Citibank's collaboration with the CCP's One Belt, One Road Project raises concerns about the CCP's infiltration of the U.S. financial sector. #CCPInfiltration  https://t.co/qSaugiBd50",en,,1,0,0,0,0,0,everyone,"[""1704253166483607832""]",5,2023-09-19T22:56:33.000Z,False,False,,,,"[{""start"": 15, ""end"": 22, ""probability"": 0.3902, ""type"": ""Other"", ""normalized_text"": ""Citibank""}, {""start"": 49, ""end"": 51, ""probability"": 0.4978, ""type"": ""Organization"", ""normalized_text"": ""CCP""}, {""start"": 55, ""end"": 62, ""probability"": 0.5481, ""type"": ""Other"", ""normalized_text"": ""One Belt""}, {""start"": 69, ""end"": 72, ""probability"": 0.4906, ""type"": ""Other"", ""normalized_text"": ""Road""}, {""start"": 108, ""end"": 110, ""probability"": 0.5654, ""type"": ""Organization"", ""normalized_text"": ""CCP""}, {""start"": 134, ""end"": 137, ""probability"": 0.7819, ""type"": ""Place"", ""normalized_text"": ""U.S.""}, {""start"": 158, ""end"": 172, ""probability"": 0.4103, ""type"": ""Organization"", ""normalized_text"": ""CCPInfiltration""}]",,"[""#CCPInfiltration""]","[""@SenTuberville""]","[""https://twitter.com/Bogumgl6016/status/1662463137164177408""]","[{""domain"": {""id"": ""3"", ""name"": ""TV Shows"", ""description"": ""Television shows from around the world""}, ""entity"": {""id"": ""10028298438"", ""name"": ""Cu\u00e9ntame C\u00f3mo Pas\u00f3""}}, {""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""1295828907170467841"", ""name"": ""Tommy Tuberville""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""1295828907170467841"", ""name"": ""Tommy Tuberville""}}, {""domain"": {""id"": ""46"", ""name"": ""Business Taxonomy"", ""description"": ""Categories within Brand Verticals that narrow down the scope of Brands""}, ""entity"": {""id"": ""1557696848252391426"", ""name"": ""Financial Services Business"", ""description"": ""Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks ""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1295828907170467841"", ""name"": ""Tommy Tuberville""}}, {""domain"": {""id"": ""45"", ""name"": ""Brand Vertical"", ""description"": ""Top level entities that describe a Brands industry""}, ""entity"": {""id"": ""781974596148793345"", ""name"": ""Business & finance""}}, {""domain"": {""id"": ""30"", ""name"": ""Entities [Entity Service]"", ""description"": ""Entity Service top level domain, every item that is in Entity Service should be in this domain""}, ""entity"": {""id"": ""781974596731871232"", ""name"": ""Banking - Business & finance""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""10026450526"", ""name"": ""Citi""}}, {""domain"": {""id"": ""65"", ""name"": ""Interests and Hobbies Vertical"", ""description"": ""Top level interests and hobbies groupings, like Food or Travel""}, ""entity"": {""id"": ""781974596148793345"", ""name"": ""Business & finance""}}]",,,,,,,,,2727885399,2014-07-29T05:21:50.000Z,xuanniaoshang,玄鸟-墓碑🪦,新中国联邦人！CCP ≠ Chinese ！ CCP ≠ China ! We NFSC people are taking down the CCP.,,,,,,,,,https://pbs.twimg.com/profile_images/1654797433094766593/ujH7JRf1_normal.jpg,False,88,822,0,2167,False,none,,,,,,,,,,,,,,,,2023-09-20T00:38:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cverified_type%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=One+Belt+One+Road&max_results=100,2.14.0
1704228385491198075,1704228385491198075,,1701036240446067071,,1702756953284321281,,,12758072,andymok,,,2023-09-19T20:18:04.000Z,"Last week, I had the privilege of appearing on @CGTNOfficial to reflect on the monumental tenth anniversary of China's Belt and Road Initiative (BRI). It is almost surreal to think that a decade has passed since I stood in Singapore elucidating the nuances of the One Belt One… https://t.co/TM7SBAp76l https://t.co/I00XY3gPYL",en,,1026,0,5,0,10,0,everyone,"[""1704228385491198075""]",5,2023-09-19T21:18:04.000Z,False,False,,,,"[{""start"": 111, ""end"": 115, ""probability"": 0.7378, ""type"": ""Place"", ""normalized_text"": ""China""}, {""start"": 119, ""end"": 122, ""probability"": 0.4869, ""type"": ""Other"", ""normalized_text"": ""Belt""}, {""start"": 128, ""end"": 142, ""probability"": 0.4953, ""type"": ""Other"", ""normalized_text"": ""Road Initiative""}, {""start"": 223, ""end"": 231, ""probability"": 0.9339, ""type"": ""Place"", ""normalized_text"": ""Singapore""}, {""start"": 264, ""end"": 275, ""probability"": 0.6137, ""type"": ""Other"", ""normalized_text"": ""One Belt One""}]",,,"[""@CGTNOfficial""]","[""https://twitter.com/i/web/status/1701036240446067071"", ""pic.twitter.com/I00XY3gPYL""]","[{""domain"": {""id"": ""45"", ""name"": ""Brand Vertical"", ""description"": ""Top level entities that describe a Brands industry""}, ""entity"": {""id"": ""781974597310615553"", ""name"": ""Entertainment""}}, {""domain"": {""id"": ""30"", ""name"": ""Entities [Entity Service]"", ""description"": ""Entity Service top level domain, every item that is in Entity Service should be in this domain""}, ""entity"": {""id"": ""781974597105094656"", ""name"": ""TV/Movies Related - Entertainment""}}, {""domain"": {""id"": ""47"", ""name"": ""Brand"", ""description"": ""Brands and Companies""}, ""entity"": {""id"": ""1150773957798162433"", ""name"": ""CGTN""}}]",[{}],"[""3_1701036208871407616""]",,,,,,,1702756953284321281,2023-09-15T18:51:13.000Z,hfrWfwILHEMINA,WILHEMINA,���♀�,,,,,,,West Virginia/Charleston,,https://pbs.twimg.com/profile_images/1702757295963127808/q8hpBKgG_normal.jpg,False,0,74,0,6,False,none,,,,,,,,,,,,,,,,2023-09-20T00:38:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cverified_type%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=One+Belt+One+Road&max_results=100,2.14.0
1704215340274549156,1704215340274549156,,1704081439019487342,,1543154803584425984,,,921809412557365248,PmlnSardar,,,2023-09-19T19:26:14.000Z,"#وزیراعظم_نوازشریف\nPromoted the 'One Belt, One Road' initiative https://t.co/2GpGwr0dcl",en,,118,0,25,0,10,0,everyone,"[""1704215340274549156""]",5,2023-09-19T20:26:14.000Z,False,False,,,,,,"[""#\u0648\u0632\u06cc\u0631\u0627\u0639\u0638\u0645_\u0646\u0648\u0627\u0632\u0634\u0631\u06cc\u0641""]",,"[""pic.twitter.com/2GpGwr0dcl""]",,"[{""width"": 1600, ""media_key"": ""3_1704081435932639232"", ""height"": 1600, ""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/F6YdCZEaQAAzikS.jpg""}]","[""3_1704081435932639232""]",,,,,,,1543154803584425984,2022-07-02T08:49:21.000Z,pmlnskp_,PMLN Sheikhupura Official,PMLN SKP,,,,,,,Pakistan,,https://pbs.twimg.com/profile_images/1543155953822060544/Eknisx8S_normal.jpg,False,8,25,0,547,False,none,,,,,,,,,,,,,,,,2023-09-20T00:38:40+00:00,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls%2Cedit_history_tweet_ids&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cverified_type%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cvariants%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=One+Belt+One+Road&max_results=100,2.14.0
